Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
18.495064,,Insert,1383634,0,B,23,83400,F,
18.49507,,Cancel,42485571,,,-100,,,
18.495074,,Insert,42641867,0,B,100,83400,G,
18.495079,,Cancel,42641835,,,-100,,,
18.495083,,Cancel,42641823,,,-300,,,
18.495084,,Cancel,42641827,,,-300,,,
18.495088,,Insert,42641879,0,B,300,83400,G,
18.495091,,Insert,42641883,0,B,300,83400,G,
18.495093,,Insert,42641891,0,B,46,83300,G,
18.495095,,Insert,42641895,0,B,100,83400,G,
18.495097,,Insert,42641899,0,B,300,83400,G,
18.495106,,Insert,42641903,0,B,100,83400,G,
18.495106,,Insert,42641907,0,B,300,83400,G,
18.495108,,Insert,42641911,0,B,100,83400,G,
18.495108,,Insert,42641919,0,B,100,83400,G,
18.495108,,Cancel,42641691,,,-800,,,
18.495113,,Insert,42641923,0,B,100,83400,G,
18.495113,,Insert,42641927,0,B,100,83400,G,
18.49512,,Cancel,42485531,,,-100,,,
18.49512,,Cancel,42641059,,,-100,,,
18.495131,,Insert,42641935,0,A,100,83500,G,
18.495134,,Cancel,42641927,,,-100,,,
18.495134,,Insert,42641939,0,B,100,83300,G,
18.495136,,Cancel,42641883,,,-300,,,
18.49514,,Cancel,42641899,,,-300,,,
18.49514,,Cancel,42641907,,,-300,,,
18.495242,,Cancel,42641911,,,-100,,,
18.495287,,Cancel,42641895,,,-100,,,
18.495495,,Cancel,42641935,,,-100,,,
18.495566,,Cancel,42531199,,,-300,,,
18.49561,,Insert,42642023,0,B,1000,82000,G,
18.495949,,Insert,42642107,0,B,100,83400,G,
18.495957,,Cancel,42531167,,,-300,,,
18.496008,,Insert,42642115,0,A,100,84400,G,
18.49601,,Insert,42642119,0,A,100,84400,G,
18.496243,,Insert,42642187,0,A,300,84900,G,
18.496774,,Insert,42642239,0,A,300,84900,G,
18.497366,,Insert,42642291,0,B,100,83400,G,
18.497419,,Cancel,42642291,,,-100,,,
18.497421,,Cancel,42465671,,,-135,,,
18.500475,,Insert,42642447,0,A,200,83500,G,
18.500496,,Cancel,42641891,,,-46,,,
18.500506,,Insert,42642451,0,A,300,83900,G,
18.503798,,Cancel,42637287,,,-300,,,
18.508879,,Cancel,42641919,,,-100,,,
18.509197,,Insert,42642763,0,B,800,83400,G,
18.511849,,Insert,42642935,0,B,800,83400,G,
18.515,TraderOne,Cancel,110,,,-10,,,
18.515,TraderOne,Cancel,111,,,-10,,,
18.515,TraderOne,Insert,112,1,B,10,83600,G,
18.515,TraderOne,Trade,112,1,B,10,83600,,167
18.515,TraderOne,Insert,113,1,A,10,83700,G,
18.515,TraderOne,Hedge,114,0,A,10,83400,,
18.525026,,Cancel,42641819,,,-12,,,
18.529255,,Cancel,42571439,,,-300,,,
18.529255,,Insert,42643595,0,B,300,82400,G,
18.529609,,Insert,1383703,0,B,200,83500,F,
18.52963,,Insert,42643619,0,B,100,83500,G,
18.529631,,Insert,42643623,0,B,100,83500,G,
18.529634,,Insert,42643627,0,B,300,83500,G,
18.529637,,Insert,42643631,0,B,50,83400,G,
18.529638,,Insert,42643635,0,B,300,83500,G,
18.52964,,Insert,42643639,0,B,100,83500,G,
18.529643,,Insert,42643643,0,B,100,83500,G,
18.529655,,Cancel,42641903,,,-100,,,
18.529672,,Cancel,42641815,,,-100,,,
18.529689,,Cancel,42643635,,,-300,,,
18.529707,,Insert,42643663,0,B,100,83100,G,
18.529717,,Cancel,42643643,,,-100,,,
18.529785,,Cancel,42571819,,,-300,,,
18.529785,,Insert,42643687,0,B,300,82400,G,
18.53014,,Cancel,42338347,,,-100,,,
18.5302,,Insert,42643723,0,B,100,83500,G,
18.530858,,Cancel,42643619,,,-80,,,
18.531672,,Cancel,41980367,,,-100,,,
18.537324,,Cancel,42642935,,,-800,,,
18.537992,,Cancel,42372175,,,-800,,,
18.538634,,Insert,5004751,1,B,40,84800,G,
18.538658,,Cancel,42338143,,,-800,,,
18.538658,,Cancel,42371663,,,-800,,,
18.538661,,Cancel,42371131,,,-100,,,
18.53874,,Insert,1383728,0,B,100,83600,F,
18.53874,,Cancel,1383728,,,-100,,,
18.53876,,Insert,42644147,0,B,100,83500,G,
18.538794,,Insert,42644167,0,B,400,83300,G,
18.538809,,Insert,42644175,0,B,100,83500,G,
18.538809,,Insert,42644187,0,B,100,83500,G,
18.538809,,Insert,42644191,0,B,100,83500,G,
18.538832,,Insert,42644211,0,B,100,83200,G,
18.538834,,Cancel,42123263,,,-100,,,
18.53885,,Insert,42644219,0,B,100,83500,G,
18.538889,,Insert,42644251,0,B,300,83500,G,
18.539076,,Insert,42644291,0,B,200,83600,G,
18.539076,,Insert,42644295,0,B,10,83500,G,
18.539083,,Insert,42644303,0,B,12,83500,G,
18.539083,,Insert,42644307,0,B,100,83600,G,
18.539088,,Insert,42644311,0,B,100,83600,G,
18.5391,,Cancel,42644147,,,-100,,,
18.5391,,Insert,42644315,0,B,100,83600,G,
18.5391,,Cancel,42644175,,,-100,,,
18.5391,,Insert,42644319,0,B,100,83600,G,
18.5391,,Cancel,42644187,,,-100,,,
18.5391,,Insert,42644323,0,B,100,83600,G,
18.5391,,Cancel,42644191,,,-100,,,
18.5391,,Insert,42644327,0,B,100,83600,G,
18.5391,,Cancel,42644251,,,-300,,,
18.5391,,Insert,42644331,0,B,300,83600,G,
18.5391,,Insert,42644335,0,B,100,83600,G,
18.5391,,Insert,42644339,0,B,100,83600,G,
18.539108,,Cancel,42643639,,,-100,,,
18.539115,,Insert,42644359,0,B,800,83500,G,
18.539118,,Cancel,42148559,,,-800,,,
18.539118,,Cancel,41997083,,,-100,,,
18.539135,,Insert,42644375,0,B,200,83600,G,
18.539139,,Cancel,42644311,,,-100,,,
18.539157,,Insert,1383744,0,B,26,83700,F,
18.539157,,Cancel,1383744,,,-26,,,
18.53917,,Cancel,42644327,,,-100,,,
18.53918,,Insert,1383753,0,B,11,83700,F,
18.53918,,Cancel,1383753,,,-11,,,
18.53918,,Insert,1383754,0,B,10,83700,F,
18.53918,,Cancel,1383754,,,-10,,,
18.53918,,Cancel,42644375,,,-200,,,
18.539185,,Insert,1383757,0,B,11,83700,F,
18.539185,,Cancel,1383757,,,-11,,,
18.539185,,Insert,1383758,0,B,21,83700,F,
18.539185,,Cancel,1383758,,,-21,,,
18.539193,,Insert,1383759,0,B,1,83700,F,
18.539193,,Cancel,1383759,,,-1,,,
18.539193,,Insert,1383760,0,B,1,83700,F,
18.539193,,Cancel,1383760,,,-1,,,
18.539193,,Insert,1383761,0,B,51,83700,F,
18.539193,,Cancel,1383761,,,-51,,,
18.539193,,Insert,1383762,0,B,32,83700,F,
18.539193,,Cancel,1383762,,,-32,,,
18.539205,,Insert,42644475,0,B,100,83600,G,
18.53921,,Insert,1383765,0,B,11,83700,F,
18.53921,,Cancel,1383765,,,-11,,,
18.539238,,Insert,1383772,0,B,6,83700,F,
18.539238,,Cancel,1383772,,,-6,,,
18.539264,,Insert,42644567,0,B,100,83600,G,
18.539283,,Insert,42644587,0,A,12,83700,G,
18.539289,,Insert,1383784,0,B,12,83700,F,
18.539289,,Insert,42644595,0,B,188,83600,G,
18.539317,,Insert,42644619,0,B,100,83600,G,
18.539322,,Insert,42644623,0,A,100,83800,G,
18.539348,,Cancel,42643631,,,-50,,,
18.539357,,Insert,42644655,0,A,300,84100,G,
18.539565,,Cancel,42644623,,,-100,,,
18.53963,,Cancel,42510535,,,-300,,,
18.539637,,Insert,42644807,0,B,100,81900,G,
18.539667,,Insert,42644827,0,A,100,83800,G,
18.539754,,Cancel,42641631,,,-100,,,
18.539781,,Cancel,42510563,,,-300,,,
18.539781,,Insert,42644919,0,B,1640,83600,G,
18.539876,,Cancel,42644619,,,-100,,,
18.539905,,Insert,42645063,0,A,100,84500,G,
18.539943,,Cancel,42644335,,,-100,,,
18.539971,,Insert,42645115,0,B,100,83600,G,
18.540005,,Insert,42645151,0,B,100,83600,G,
18.540177,,Insert,42645331,0,A,100,84500,G,
18.540177,,Insert,42645335,0,A,100,84500,G,
18.54026,,Cancel,42644331,,,-300,,,
18.540354,,Cancel,42536835,,,-300,,,
18.540354,,Insert,42645507,0,B,300,82500,G,
18.540354,,Insert,42645511,0,A,300,85000,G,
18.540371,,Cancel,42645151,,,-100,,,
18.540436,,Cancel,42644807,,,-100,,,
18.540482,,Insert,42645643,0,B,100,83600,G,
18.540516,,Cancel,42644475,,,-100,,,
18.540522,,Insert,42645703,0,B,100,82000,G,
18.540585,,Cancel,42645643,,,-100,,,
18.540637,,Cancel,42489771,,,-300,,,
18.540814,,Cancel,42489839,,,-300,,,
18.540896,,Insert,42646047,0,A,100,84600,G,
18.541068,,Insert,42646147,0,A,100,84600,G,
18.541204,,Insert,42646227,0,A,100,84600,G,
18.54123,,Insert,42646243,0,A,400,83900,G,
18.541235,,Cancel,42644595,,,-188,,,
18.541266,,Cancel,42507335,,,-300,,,
18.541266,,Insert,42646279,0,B,300,82600,G,
18.541266,,Insert,42646283,0,A,300,85100,G,
18.541276,,Cancel,42644567,,,-100,,,
18.541459,,Insert,42646367,0,B,100,83700,G,
18.541471,,Cancel,42644919,,,-1640,,,
18.541471,,Insert,42646371,0,B,1640,83700,G,
18.541495,,Cancel,42644319,,,-100,,,
18.541495,,Cancel,42641723,,,-300,,,
18.541503,,Cancel,42644307,,,-100,,,
18.541528,,Cancel,42000639,,,-100,,,
18.541534,,Insert,42646403,0,B,100,83700,G,
18.541577,,Insert,42646427,0,B,100,83700,G,
18.54175,,Cancel,42646427,,,-100,,,
18.54183,,Cancel,42536951,,,-300,,,
18.54183,,Insert,42646523,0,B,300,82600,G,
18.541832,,Insert,42646527,0,A,300,85000,G,
18.541846,,Insert,42646535,0,B,100,80200,G,
18.542799,,Insert,42647007,0,A,300,85100,G,
18.542802,,Cancel,42510623,,,-300,,,
18.542802,,Insert,42647011,0,B,300,82500,G,
18.543115,,Cancel,42644167,,,-400,,,
18.543369,,Cancel,42646367,,,-100,,,
18.543713,,Cancel,42646403,,,-100,,,
18.544491,,Cancel,42338919,,,-4,,,
18.54455,,Cancel,42646243,,,-400,,,
18.544643,,Cancel,42642451,,,-300,,,
18.544876,,Insert,42647587,0,B,100,83700,G,
18.544879,,Cancel,42644827,,,-100,,,
18.545148,,Insert,42647663,0,B,800,83600,G,
18.545148,,Cancel,42319627,,,-800,,,
18.545622,,Insert,42647899,0,A,100,83800,G,
18.545766,,Insert,42647927,0,B,400,83500,G,
18.545879,,Insert,42647955,0,B,800,83700,G,
18.545879,,Cancel,42618055,,,-800,,,
18.545989,,Cancel,42647899,,,-100,,,
18.54608,,Cancel,42644219,,,-100,,,
18.546083,,Insert,42647999,0,A,100,84400,G,
18.546378,,Cancel,42647955,,,-800,,,
18.546384,,Insert,42648051,0,A,100,83800,G,
18.54639,,Insert,42648055,0,A,800,84200,G,
18.546395,,Cancel,42645703,,,-100,,,
18.546404,,Insert,42648063,0,A,800,84100,G,
18.546432,,Insert,42648071,0,A,800,84000,G,
18.546468,,Insert,42648083,0,A,800,83900,G,
18.546657,,Insert,42648123,0,A,800,83800,G,
18.547019,,Insert,42648199,0,A,100,83800,G,
18.54825,,Cancel,42456183,,,-300,,,
18.548288,,Cancel,42648123,,,-800,,,
18.548295,,Cancel,42647927,,,-400,,,
18.548295,,Insert,42648511,0,B,400,83600,G,
18.54832,,Cancel,42648051,,,-100,,,
18.548326,,Cancel,42648083,,,-800,,,
18.548355,,Insert,1383945,0,B,100,83800,F,
18.548355,,Insert,1383946,0,B,50,83800,F,
18.548355,,Cancel,1383946,,,-50,,,
18.548355,,Insert,1383947,0,B,100,83800,F,
18.548355,,Cancel,1383947,,,-100,,,
18.548374,,Insert,42648575,0,B,800,82000,G,
18.548377,,Insert,42648583,0,B,100,83700,G,
18.548379,,Insert,42648587,0,B,300,83700,G,
18.548381,,Insert,42648591,0,B,300,83700,G,
18.548388,,Insert,42648599,0,B,800,83700,G,
18.548388,,Insert,42648607,0,B,50,83700,G,
18.548403,,Insert,42648631,0,B,100,83700,G,
18.548403,,Insert,42648635,0,B,300,83700,G,
18.54841,,Insert,42648639,0,B,300,83700,G,
18.548437,,Cancel,42648635,,,-300,,,
18.548439,,Cancel,42641703,,,-300,,,
18.548443,,Cancel,42648639,,,-300,,,
18.548759,,Cancel,42456187,,,-300,,,
18.54885,,Insert,42648795,0,B,200,83800,G,
18.548859,,Cancel,42648583,,,-100,,,
18.548859,,Insert,42648799,0,B,100,83800,G,
18.548862,,Cancel,42648591,,,-300,,,
18.548862,,Insert,42648803,0,B,300,83800,G,
18.548862,,Cancel,42648631,,,-100,,,
18.548862,,Insert,42648807,0,B,100,83800,G,
18.548878,,Cancel,42648599,,,-800,,,
18.548878,,Cancel,42648575,,,-800,,,
18.548882,,Insert,42648811,0,B,300,83500,G,
18.548885,,Cancel,42644315,,,-100,,,
18.548889,,Cancel,42046335,,,-100,,,
18.549243,,Insert,42648983,0,B,100,83800,G,
18.549253,,Insert,42648987,0,A,300,85200,G,
18.549356,,Cancel,42046819,,,-100,,,
18.54948,,Cancel,42648799,,,-100,,,
18.549596,,Insert,42649019,0,B,4,83200,G,
18.549794,,Insert,42649035,0,A,300,85200,G,
18.550757,,Cancel,42046791,,,-100,,,
18.551015,,Insert,42649323,0,A,100,83900,G,
18.551017,,Insert,42649327,0,A,800,84000,G,
18.551027,,Cancel,42649327,,,-800,,,
18.551036,,Cancel,42648607,,,-50,,,
18.551165,,Cancel,42649323,,,-100,,,
18.551723,,Insert,42649583,0,A,800,84000,G,
18.551818,,Insert,42649647,0,A,100,83900,G,
18.551845,,Cancel,42649583,,,-800,,,
18.552056,,Cancel,42648511,,,-400,,,
18.552056,,Insert,42649771,0,B,400,83700,G,
18.552065,,Cancel,42649647,,,-100,,,
18.552067,,Insert,42649779,0,B,300,83800,G,
18.552542,,Insert,42650059,0,A,800,84000,G,
18.552542,,Cancel,42649771,,,-400,,,
18.552542,,Insert,42650063,0,B,400,83600,G,
18.552546,,Cancel,42649779,,,-300,,,
18.552574,,Cancel,42650059,,,-800,,,
18.552621,,Insert,42650087,0,B,300,83800,G,
18.55265,,Insert,42650115,0,A,800,84000,G,
18.552687,,Cancel,42650115,,,-800,,,
18.552693,,Insert,42650119,0,A,800,84000,G,
18.552693,,Cancel,42650087,,,-300,,,
18.55278,,Insert,42650131,0,A,100,83900,G,
18.552808,,Cancel,42650119,,,-800,,,
18.553069,,Cancel,42644295,,,-10,,,
18.55352,,Insert,42650227,0,B,100,83500,G,
18.553835,,Cancel,42650227,,,-100,,,
18.554836,,Cancel,42648807,,,-100,,,
18.555747,,Cancel,42192535,,,-100,,,
18.557128,,Cancel,42636251,,,-100,,,
18.55716,,Insert,42650683,0,B,100,83400,G,
18.559211,,Insert,42650847,0,A,114,83900,G,
18.563861,,Insert,42651159,0,B,100,83800,G,
18.565113,,Cancel,42651159,,,-100,,,
18.565152,,Insert,42651187,0,A,100,85400,G,
18.565623,,Insert,42651211,0,A,800,83900,G,
18.569076,,Cancel,42644303,,,-12,,,
18.570145,,Insert,42651635,0,B,800,83700,G,
18.572108,,Cancel,42651211,,,-800,,,
18.572162,,Cancel,42651187,,,-100,,,
18.572271,,Cancel,42636719,,,-800,,,
18.572272,,Insert,42652079,0,B,800,83800,G,
18.577279,,Cancel,42652079,,,-800,,,
18.578494,,Insert,42652323,0,B,800,83800,G,
18.586619,,Cancel,42652323,,,-800,,,
18.586623,,Insert,42652699,0,A,800,83900,G,
18.590491,,Cancel,42652699,,,-800,,,
18.595793,,Insert,42653227,0,A,100,84200,G,
18.596084,,Cancel,42653227,,,-100,,,
18.598871,,Insert,42653323,0,A,800,83900,G,
18.599186,,Cancel,42648983,,,-100,,,
18.599242,,Insert,42653351,0,A,48,83900,G,
18.601858,,Cancel,7047859,,,-1000,,,
18.601858,,Cancel,7047860,,,-1000,,,
18.601858,,Insert,7047861,1,A,1000,84400,G,
18.601858,,Insert,7047862,1,B,1000,83300,G,
18.606311,,Cancel,42648795,,,-200,,,
18.606343,,Cancel,42650063,,,-400,,,
18.606343,,Insert,42653623,0,B,400,83500,G,
18.606349,,Cancel,42648803,,,-300,,,
18.606349,,Cancel,42648587,,,-300,,,
18.606356,,Insert,42653627,0,A,100,85400,G,
18.606388,,Cancel,42648811,,,-300,,,
18.606389,,Cancel,42653627,,,-100,,,
18.60639,,Insert,42653635,0,A,100,85300,G,
18.606422,,Insert,42653639,0,A,100,83900,G,
18.606435,,Cancel,42646371,,,-1640,,,
18.606437,,Cancel,42651635,,,-800,,,
18.606471,,Insert,42653663,0,B,100,83700,G,
18.607109,,Cancel,42644339,,,-100,,,
18.607128,,Insert,42653735,0,A,100,83900,G,
18.607342,,Cancel,42653639,,,-100,,,
18.607342,,Insert,42653771,0,A,100,83800,G,
18.607371,,Cancel,42653771,,,-100,,,
18.607405,,Insert,42653791,0,A,100,83800,G,
18.607445,,Cancel,42647587,,,-100,,,
18.60765,,Insert,42653839,0,A,10,83900,G,
18.60783,,Cancel,42653663,,,-100,,,
18.607835,,Insert,42653863,0,A,100,83800,G,
18.607904,,Insert,42653883,0,A,48,83800,G,
18.607938,,Insert,42653899,0,A,800,83800,G,
18.60832,,Cancel,42653635,,,-100,,,
18.608322,,Insert,42653955,0,A,100,85200,G,
18.608348,,Insert,42653959,0,A,100,83800,G,
18.608676,,Cancel,42653623,,,-400,,,
18.608676,,Insert,42653995,0,B,400,83400,G,
18.60868,,Cancel,42647663,,,-800,,,
18.608695,,Insert,42654007,0,A,100,83800,G,
18.608739,,Cancel,42644211,,,-100,,,
18.608968,,Insert,42654035,0,B,100,83600,G,
18.609119,,Cancel,42653959,,,-100,,,
18.609119,,Insert,42654059,0,A,100,83700,G,
18.609148,,Cancel,42653863,,,-100,,,
18.609419,,Cancel,42654059,,,-100,,,
18.609531,,Insert,42654123,0,A,100,83700,G,
18.609556,,Cancel,42654035,,,-100,,,
18.614471,,Insert,42654387,0,A,800,83700,G,
18.614692,,Cancel,42644323,,,-100,,,
18.614742,,Cancel,42645115,,,-100,,,
18.614853,,Cancel,42653839,,,-10,,,
18.621219,,Cancel,42654387,,,-800,,,
18.622778,,Insert,42654891,0,A,800,83700,G,
18.622805,,Cancel,42644291,,,-200,,,
18.622826,,Insert,42654899,0,A,300,84700,G,
18.623856,,Cancel,42641687,,,-100,,,
18.623859,,Cancel,42654007,,,-100,,,
18.631119,,Cancel,42653995,,,-400,,,
18.631119,,Insert,42655183,0,B,400,83300,G,
18.631148,,Cancel,42653955,,,-100,,,
18.631151,,Insert,42655191,0,A,100,85100,G,
18.631262,,Cancel,42655191,,,-100,,,
18.63127,,Insert,42655219,0,B,800,82000,G,
18.63527,,Insert,42655327,0,A,300,84700,G,
18.639812,,Insert,42655427,0,B,200,83600,G,
18.639827,,Cancel,42654891,,,-800,,,
18.639839,,Cancel,42655219,,,-800,,,
18.639841,,Insert,42655431,0,B,300,83400,G,
18.63986,,Insert,42655439,0,B,100,82000,G,
18.639896,,Insert,42655443,0,B,300,83200,G,
18.642138,,Insert,42655599,0,B,800,83600,G,
18.642498,,Cancel,42655439,,,-100,,,
18.642503,,Cancel,42655427,,,-200,,,
18.649205,,Cancel,42655599,,,-800,,,
18.649232,,Insert,42655811,0,B,100,83500,G,
18.64924,,Insert,42655819,0,B,200,83600,G,
18.653668,,Cancel,42655811,,,-100,,,
18.666572,,Cancel,42636291,,,-100,,,
18.667414,,Insert,42656659,0,A,800,83700,G,
18.667438,,Cancel,42655819,,,-200,,,
18.667454,,Insert,42656663,0,A,100,85200,G,
18.672611,,Insert,42657015,0,B,200,83600,G,
18.672623,,Insert,42657019,0,B,800,82000,G,
18.672632,,Cancel,42656659,,,-800,,,
18.672638,,Cancel,42657019,,,-800,,,
18.672735,,Insert,42657047,0,B,100,82000,G,
18.675474,,Insert,42657187,0,A,800,83700,G,
18.675498,,Cancel,42657015,,,-200,,,
18.680813,,Cancel,42657187,,,-800,,,
18.680817,,Insert,42657339,0,B,800,82000,G,
18.681052,,Insert,42657375,0,B,200,83600,G,
18.681078,,Cancel,42657339,,,-800,,,
18.699279,,Insert,42657603,0,A,800,83700,G,
18.699306,,Cancel,42657375,,,-200,,,
18.699321,,Cancel,42194979,,,-100,,,
18.699322,,Cancel,42653735,,,-100,,,
18.69949,,Insert,42657611,0,B,100,82800,G,
18.69949,,Insert,42657615,0,B,100,82800,G,
18.699494,,Insert,42657619,0,B,100,82800,G,
18.701228,,Cancel,42657603,,,-800,,,
18.701307,,Insert,42657663,0,B,800,82000,G,
18.702277,,Cancel,42655327,,,-300,,,
18.705704,,Insert,42657723,0,B,100,83500,G,
18.705742,,Insert,42657727,0,B,200,83600,G,
18.705763,,Insert,42657731,0,B,100,83600,G,
18.705768,,Cancel,42657663,,,-800,,,
18.7068,,Cancel,42657047,,,-100,,,
18.706806,,Insert,42657751,0,B,100,82100,G,
18.707393,,Insert,42657759,0,A,800,83700,G,
18.739286,,Insert,42658155,0,A,300,84700,G,
18.741037,,Cancel,42657723,,,-100,,,
18.746321,,Insert,42658311,0,A,400,83900,G,
18.75,TraderOne,Cancel,113,,,-10,,,
18.75,TraderOne,Insert,115,1,B,10,83700,G,
18.75,TraderOne,Trade,115,1,B,10,83600,,167
18.75,TraderOne,Insert,116,1,A,10,83900,G,
18.75,TraderOne,Hedge,117,0,A,10,83600,,
18.752685,,Cancel,42655183,,,-400,,,
18.752685,,Insert,42658503,0,B,400,83400,G,
18.777992,,Cancel,42657731,,,-100,,,
18.77802,,Cancel,42657727,,,-200,,,
18.778049,,Insert,42659323,0,A,100,83700,G,
18.778125,,Cancel,42646279,,,-300,,,
18.778315,,Insert,42659347,0,B,100,83500,G,
18.778353,,Cancel,42646535,,,-100,,,
18.778417,,Cancel,42659323,,,-100,,,
18.778417,,Insert,42659355,0,A,100,83600,G,
18.778441,,Cancel,42659355,,,-100,,,
18.778448,,Insert,42659367,0,A,300,83900,G,
18.778448,,Cancel,42646047,,,-100,,,
18.77845,,Cancel,42646147,,,-100,,,
18.77845,,Insert,42659371,0,B,100,83500,G,
18.778471,,Insert,42659379,0,B,800,82000,G,
18.778477,,Insert,42659383,0,A,100,83600,G,
18.778503,,Cancel,42646227,,,-100,,,
18.778917,,Insert,42659407,0,B,100,62200,G,
18.778949,,Cancel,42646523,,,-300,,,
18.779147,,Cancel,42643663,,,-100,,,
18.779533,,Cancel,42659371,,,-100,,,
18.779544,,Cancel,42659347,,,-100,,,
18.781515,,Cancel,42659383,,,-100,,,
18.781546,,Insert,42659619,0,A,100,84600,G,
18.786152,,Insert,42659735,0,A,100,83600,G,
18.786188,,Cancel,42659619,,,-100,,,
18.786193,,Cancel,42659379,,,-800,,,
18.786268,,Cancel,42658503,,,-400,,,
18.786268,,Insert,42659759,0,B,400,83300,G,
18.786359,,Cancel,42657751,,,-100,,,
18.786396,,Cancel,42656663,,,-100,,,
18.786401,,Insert,42659787,0,A,100,85100,G,
18.786946,,Cancel,42659735,,,-100,,,
18.786977,,Insert,42659879,0,A,100,84600,G,
18.78714,,Cancel,42658311,,,-400,,,
18.787688,,Insert,42660035,0,A,100,83700,G,
18.787879,,Insert,42660067,0,A,48,83700,G,
18.788263,,Insert,42660143,0,A,800,83700,G,
18.788277,,Insert,42660147,0,A,800,83700,G,
18.79054,,Insert,42660343,0,A,200,83600,G,
18.790568,,Cancel,42660143,,,-800,,,
18.790569,,Cancel,42659879,,,-100,,,
18.790578,,Cancel,42660147,,,-800,,,
18.790616,,Cancel,42660343,,,-200,,,
18.790644,,Insert,42660347,0,A,100,84600,G,
18.790646,,Insert,42660351,0,A,100,84600,G,
18.790677,,Insert,42660359,0,A,100,84600,G,
18.790769,,Cancel,42660359,,,-100,,,
18.792348,,Cancel,42660035,,,-100,,,
18.801451,,Insert,42660743,0,A,100,83600,G,
18.801578,,Cancel,42660351,,,-100,,,
18.801731,,Cancel,42660743,,,-100,,,
18.801737,,Cancel,42660347,,,-100,,,
18.801995,,Insert,42660839,0,A,100,84600,G,
18.801995,,Insert,42660843,0,A,100,84600,G,
18.801997,,Insert,42660847,0,A,100,84600,G,
18.8054,,Insert,42660939,0,A,800,83700,G,
18.808243,,Insert,42661007,0,A,100,83600,G,
18.808262,,Insert,42661011,0,A,800,83700,G,
18.808266,,Cancel,42644359,,,-800,,,
18.80827,,Cancel,42660939,,,-800,,,
18.808275,,Cancel,42661011,,,-800,,,
18.808278,,Cancel,42660847,,,-100,,,
18.808283,,Cancel,42660839,,,-100,,,
18.808294,,Cancel,42660843,,,-100,,,
18.808366,,Insert,42661023,0,A,400,83800,G,
18.808921,,Cancel,42661007,,,-100,,,
18.80895,,Insert,42661055,0,A,100,84600,G,
18.809679,,Insert,42661099,0,A,200,83600,G,
18.809679,,Insert,42661103,0,A,100,83600,G,
18.809779,,Cancel,42661099,,,-200,,,
18.80978,,Cancel,42661055,,,-100,,,
18.809915,,Insert,42661123,0,A,300,84600,G,
18.810125,,Cancel,42643723,,,-100,,,
18.810522,,Insert,42661163,0,A,100,83600,G,
18.811076,,Insert,42661179,0,A,800,83600,G,
18.813678,,Cancel,42661179,,,-800,,,
18.814091,,Insert,42661327,0,A,800,83600,G,
18.816352,,Cancel,42661327,,,-800,,,
18.816431,,Insert,42661395,0,A,100,83600,G,
18.818636,,Insert,42661499,0,A,800,83600,G,
18.818644,,Cancel,42661395,,,-100,,,
18.822303,,Insert,42661639,0,A,300,84600,G,
18.826451,,Cancel,42661499,,,-800,,,
18.840511,,Cancel,42661639,,,-300,,,
18.841926,,Cancel,42661123,,,-300,,,
18.848137,,Cancel,42647999,,,-100,,,
18.848265,,Insert,42662263,0,B,100,82000,G,
18.848826,,Insert,42662299,0,A,100,84200,G,
18.849119,,Insert,42662315,0,B,800,83500,G,
18.849331,,Cancel,42661163,,,-100,,,
18.853127,,Cancel,42661023,,,-400,,,
18.853132,,Cancel,42659787,,,-100,,,
18.853242,,Cancel,42661103,,,-100,,,
18.853274,,Insert,42662551,0,A,100,84600,G,
18.853475,,Insert,42662607,0,A,100,83700,G,
18.854491,,Cancel,42662607,,,-100,,,
18.854947,,Insert,42662859,0,B,300,82600,G,
18.857493,,Insert,42663379,0,A,100,83700,G,
18.859814,,Insert,42663591,0,A,800,83700,G,
18.859903,,Insert,42663595,0,A,100,83600,G,
18.85993,,Cancel,42663591,,,-800,,,
18.85993,,Cancel,42662551,,,-100,,,
18.861415,,Cancel,42663595,,,-100,,,
18.86148,,Insert,42663659,0,A,100,84600,G,
18.866921,,Insert,42663791,0,B,800,82000,G,
18.867015,,Cancel,42662859,,,-300,,,
18.86761,,Insert,42663855,0,A,100,83700,G,
18.867621,,Cancel,42663791,,,-800,,,
18.867897,,Cancel,42663855,,,-100,,,
18.867897,,Insert,42663867,0,A,100,83600,G,
18.868016,,Cancel,42663659,,,-100,,,
18.868025,,Cancel,42663867,,,-100,,,
18.868053,,Insert,42663879,0,A,100,84600,G,
18.868055,,Insert,42663883,0,A,200,83600,G,
18.868083,,Cancel,42663879,,,-100,,,
18.874264,,Cancel,42663883,,,-200,,,
18.874325,,Insert,42664015,0,A,100,84600,G,
18.874338,,Insert,42664023,0,A,100,84600,G,
18.874671,,Insert,42664091,0,B,800,82000,G,
18.874947,,Cancel,42662263,,,-100,,,
18.87496,,Insert,42664151,0,B,100,82100,G,
18.875019,,Cancel,42663379,,,-100,,,
18.87593,,Cancel,42664091,,,-800,,,
18.891332,,Insert,42665015,0,A,100,83600,G,
18.89136,,Cancel,42664015,,,-100,,,
18.89144,,Cancel,42664023,,,-100,,,
18.891478,,Cancel,42665015,,,-100,,,
18.891542,,Insert,42665023,0,A,100,84600,G,
18.892516,,Cancel,7047861,,,-1000,,,
18.892516,,Cancel,7047862,,,-1000,,,
